,co_fracc,latitud,longitud,barrio,comuna,fecha,n_personas
3485,6_5,-34.6086079001141,-58.441470071276996,Caballito,6,2020-05-15,2
3486,6_5,-34.6086079001141,-58.441470071276996,Caballito,6,2020-05-18,1
3487,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-03-23,3
3488,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-03-26,1
3489,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-03-29,1
3490,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-04-11,1
3491,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-04-10,1
3492,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-04-14,1
3493,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-04-23,1
3494,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-04-26,1
3495,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-04-29,2
3496,6_6,-34.6134749286709,-58.439228903578304,Caballito,6,2020-05-03,1
3497,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-03-23,1
3498,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-03-26,4
3499,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-03-27,1
3500,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-03-21,2
3501,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-03-22,1
3502,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-03-28,2
3503,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-04-04,3
3504,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-03-19,1
3505,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-04-09,1
3506,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-04-10,2
3507,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-04-16,2
3508,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-04-19,1
3509,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-04-23,1
3510,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-04-27,1
3511,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-05-04,3
3512,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-05-07,2
3513,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-05-12,1
3514,6_7,-34.607740740236395,-58.434655063079795,Caballito,6,2020-05-13,1
3515,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-03-25,2
3516,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-03-26,1
3517,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-03-21,1
3518,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-03-22,2
3519,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-03-29,1
3520,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-03-30,1
3521,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-03,1
3522,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-08,1
3523,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-09,1
3524,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-10,1
3525,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-16,4
3526,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-19,1
3527,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-21,1
3528,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-22,3
3529,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-24,2
3530,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-04-27,1
3531,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-05-02,1
3532,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-05-07,1
3533,6_8,-34.6131378598369,-58.4340184400154,Caballito,6,2020-05-12,6
3534,6_9,-34.6161769032409,-58.43447048194199,Caballito,6,2020-04-06,1
3535,6_9,-34.6161769032409,-58.43447048194199,Caballito,6,2020-04-04,2
3536,6_9,-34.6161769032409,-58.43447048194199,Caballito,6,2020-03-19,1
3537,6_9,-34.6161769032409,-58.43447048194199,Caballito,6,2020-04-11,2
3538,6_9,-34.6161769032409,-58.43447048194199,Caballito,6,2020-04-17,2
3539,6_9,-34.6161769032409,-58.43447048194199,Caballito,6,2020-04-27,2
3540,6_9,-34.6161769032409,-58.43447048194199,Caballito,6,2020-04-28,1
3541,6_9,-34.6161769032409,-58.43447048194199,Caballito,6,2020-05-01,1
3542,7_1,-34.627075942382895,-58.473481921818895,Flores,7,2020-03-22,1
3543,7_1,-34.627075942382895,-58.473481921818895,Flores,7,2020-03-24,1
3544,7_1,-34.627075942382895,-58.473481921818895,Flores,7,2020-03-21,2
3545,7_1,-34.627075942382895,-58.473481921818895,Flores,7,2020-04-05,1
3546,7_1,-34.627075942382895,-58.473481921818895,Flores,7,2020-04-21,1
3547,7_1,-34.627075942382895,-58.473481921818895,Flores,7,2020-04-30,1
3548,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-03-23,3
3549,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-03-25,4
3550,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-03-26,5
3551,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-03-22,1
3552,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-04-04,1
3553,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-04-06,2
3554,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-03-19,1
3555,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-04-13,2
3556,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-04-17,1
3557,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-04-21,2
3558,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-04-24,1
3559,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-04-29,1
3560,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-05-03,1
3561,7_10,-34.630008810362504,-58.459136788337496,Flores,7,2020-05-04,2
3562,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-03-22,2
3563,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-03-24,3
3564,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-03-25,1
3565,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-03-30,2
3566,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-04-06,1
3567,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-04-14,1
3568,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-04-19,2
3569,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-04-20,1
3570,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-04-29,2
3571,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-05-01,1
3572,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-05-02,1
3573,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-05-09,1
3574,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-05-08,1
3575,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-05-16,1
3576,7_11,-34.6290539744946,-58.454893889496,Flores,7,2020-05-15,1
3577,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-03-28,1
3578,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-03-29,1
3579,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-04-07,2
3580,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-04-08,1
3581,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-04-15,2
3582,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-04-18,1
3583,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-04-19,2
3584,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-04-21,2
3585,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-04-23,2
3586,7_12,-34.636483112677496,-58.4488854962492,Parque Chacabuco,7,2020-05-05,1
3587,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-03-23,1
3588,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-03-26,5
3589,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-03-22,1
3590,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-03-28,1
3591,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-03-30,2
3592,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-04-06,1
3593,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-04-12,1
3594,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-04-18,1
3595,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-04-25,2
3596,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-04-27,1
3597,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-04-28,1
3598,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-05-03,1
3599,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-05-02,1
3600,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-05-05,1
3601,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-05-08,1
3602,7_13,-34.6360508607411,-58.4569827087217,Flores,7,2020-05-18,2
3603,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-03-23,2
3604,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-03-25,1
3605,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-03-26,1
3606,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-03-27,2
3607,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-03-21,2
3608,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-04-06,3
3609,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-04-12,1
3610,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-04-19,1
3611,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-04-17,2
3612,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-04-30,1
3613,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-05-05,1
3614,7_14,-34.6395040575423,-58.4645939306382,Flores,7,2020-05-13,1
3615,7_15,-34.6486647282838,-58.458621144938405,Flores,7,2020-03-25,1
3616,7_15,-34.6486647282838,-58.458621144938405,Flores,7,2020-03-26,1
3617,7_15,-34.6486647282838,-58.458621144938405,Flores,7,2020-04-15,2
3618,7_15,-34.6486647282838,-58.458621144938405,Flores,7,2020-04-23,2
3619,7_15,-34.6486647282838,-58.458621144938405,Flores,7,2020-04-30,1
3620,7_15,-34.6486647282838,-58.458621144938405,Flores,7,2020-05-07,2
3621,7_15,-34.6486647282838,-58.458621144938405,Flores,7,2020-05-12,1
3622,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-03-25,2
3623,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-03-21,2
3624,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-04-11,1
3625,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-04-21,1
3626,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-04-23,1
3627,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-04-26,1
3628,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-04-30,1
3629,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-05-05,1
3630,7_16,-34.6422304686606,-58.4504864321854,Flores,7,2020-05-06,1
3631,7_17,-34.6486008717205,-58.4465101624292,Flores,7,2020-04-19,2
3632,7_17,-34.6486008717205,-58.4465101624292,Flores,7,2020-04-21,1
3633,7_17,-34.6486008717205,-58.4465101624292,Flores,7,2020-05-07,1
3634,7_18,-34.6508034369975,-58.43717517474771,Flores,7,2020-04-19,1
3635,7_18,-34.6508034369975,-58.43717517474771,Flores,7,2020-04-20,1
3636,7_18,-34.6508034369975,-58.43717517474771,Flores,7,2020-04-23,6
3637,7_19,-34.6455348396564,-58.4419080591414,Flores,7,2020-04-23,1
3638,7_19,-34.6455348396564,-58.4419080591414,Flores,7,2020-05-07,2
3639,7_2,-34.6223523368061,-58.4699751188913,Flores,7,2020-03-22,1
3640,7_2,-34.6223523368061,-58.4699751188913,Flores,7,2020-03-25,3
3641,7_2,-34.6223523368061,-58.4699751188913,Flores,7,2020-03-27,1
3642,7_2,-34.6223523368061,-58.4699751188913,Flores,7,2020-04-11,1
3643,7_2,-34.6223523368061,-58.4699751188913,Flores,7,2020-04-21,1
3644,7_2,-34.6223523368061,-58.4699751188913,Flores,7,2020-05-06,1
3645,7_2,-34.6223523368061,-58.4699751188913,Flores,7,2020-05-09,1
3646,7_2,-34.6223523368061,-58.4699751188913,Flores,7,2020-05-18,1
3647,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-03-27,2
3648,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-03-29,1
3649,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-03-30,3
3650,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-04-07,2
3651,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-04-10,1
3652,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-04-13,1
3653,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-04-15,2
3654,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-04-19,2
3655,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-04-20,2
3656,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-04-25,1
3657,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-05-07,1
3658,7_20,-34.641189683502496,-58.4378144770755,Parque Chacabuco,7,2020-05-15,1
3659,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-03-22,1
3660,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-04-04,1
3661,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-04-06,2
3662,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-04-07,2
3663,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-04-14,2
3664,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-04-22,3
3665,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-05-03,1
3666,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-05-04,1
3667,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-05-09,1
3668,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-05-11,1
3669,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-05-15,2
3670,7_21,-34.6337143933603,-58.4444634693223,Parque Chacabuco,7,2020-05-18,2
3671,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-03-23,1
3672,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-03-24,2
3673,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-03-26,3
3674,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-03-21,1
3675,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-03-28,1
3676,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-04-17,1
3677,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-04-22,2
3678,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-05-01,3
3679,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-05-02,1
3680,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-05-03,1
3681,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-05-05,1
3682,7_22,-34.6314857576832,-58.4372700359942,Parque Chacabuco,7,2020-05-07,2
3683,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-03-22,5
3684,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-03-23,2
3685,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-03-25,4
3686,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-03-24,2
3687,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-03-26,1
3688,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-03-27,2
3689,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-04-06,1
3690,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-04-11,3
3691,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-04-17,1
3692,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-04-25,1
3693,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-04-29,1
3694,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-05-04,3
3695,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-05-08,2
3696,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-05-07,1
3697,7_23,-34.6302674040386,-58.429715991099,Parque Chacabuco,7,2020-05-15,1
3698,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-03-22,2
3699,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-03-24,3
3700,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-03-21,2
3701,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-03-23,1
3702,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-04-07,1
3703,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-04-05,1
3704,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-04-18,1
3705,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-04-24,1
3706,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-04-29,1
3707,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-05-02,1
3708,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-05-10,1
3709,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-05-07,2
3710,7_24,-34.6371483309416,-58.4294415458732,Parque Chacabuco,7,2020-05-18,1
3711,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-03-23,5
3712,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-03-21,1
3713,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-04-02,1
3714,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-03-19,1
3715,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-04-15,2
3716,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-04-16,1
3717,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-04-20,1
3718,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-05-08,1
3719,7_3,-34.6202072950497,-58.4643790068677,Flores,7,2020-05-15,1
3720,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-03-22,2
3721,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-03-23,1
3722,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-03-24,2
3723,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-03-27,5
3724,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-03-21,1
3725,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-04-04,2
3726,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-04-14,1
3727,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-04-19,1
3728,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-04-22,1
3729,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-05-09,1
3730,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-05-11,1
3731,7_4,-34.6181169863484,-58.459978248715295,Flores,7,2020-05-15,1
3732,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-03-22,4
3733,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-03-23,3
3734,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-03-26,1
3735,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-04-05,1
3736,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-04-19,3
3737,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-04-21,1
3738,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-04-23,1
3739,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-04-24,2
3740,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-05-03,1
3741,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-05-04,1
3742,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-05-07,1
3743,7_5,-34.6246068304257,-58.458139169999,Flores,7,2020-05-18,1
3744,7_6,-34.626270961019,-58.463035928828,Flores,7,2020-03-23,4
3745,7_6,-34.626270961019,-58.463035928828,Flores,7,2020-04-11,1
3746,7_6,-34.626270961019,-58.463035928828,Flores,7,2020-05-03,1
3747,7_6,-34.626270961019,-58.463035928828,Flores,7,2020-05-07,1
3748,7_7,-34.6277464174673,-58.4678328154047,Flores,7,2020-03-25,1
3749,7_7,-34.6277464174673,-58.4678328154047,Flores,7,2020-03-21,2
3750,7_7,-34.6277464174673,-58.4678328154047,Flores,7,2020-04-04,4
3751,7_7,-34.6277464174673,-58.4678328154047,Flores,7,2020-03-19,1
3752,7_7,-34.6277464174673,-58.4678328154047,Flores,7,2020-04-15,1
3753,7_7,-34.6277464174673,-58.4678328154047,Flores,7,2020-05-07,2
3754,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-03-24,1
3755,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-03-25,2
3756,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-03-26,1
3757,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-03-21,2
3758,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-03-23,1
3759,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-04-06,1
3760,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-04-09,1
3761,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-04-22,1
3762,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-04-23,1
3763,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-05-05,1
3764,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-05-08,1
3765,7_8,-34.633535431096895,-58.4690763656777,Flores,7,2020-05-07,2
3766,7_9,-34.6321118722334,-58.4638078593601,Flores,7,2020-03-23,1
3767,7_9,-34.6321118722334,-58.4638078593601,Flores,7,2020-03-26,1
3768,7_9,-34.6321118722334,-58.4638078593601,Flores,7,2020-04-28,1
3769,7_9,-34.6321118722334,-58.4638078593601,Flores,7,2020-05-08,1
3770,7_9,-34.6321118722334,-58.4638078593601,Flores,7,2020-05-14,1
3771,7_9,-34.6321118722334,-58.4638078593601,Flores,7,2020-05-15,1
3772,7_9,-34.6321118722334,-58.4638078593601,Flores,7,2020-05-18,1
3773,8_1,-34.6724924541006,-58.493281885681895,Villa Lugano,8,2020-03-25,1
3774,8_1,-34.6724924541006,-58.493281885681895,Villa Lugano,8,2020-04-22,2
3775,8_1,-34.6724924541006,-58.493281885681895,Villa Lugano,8,2020-05-08,1
3776,8_1,-34.6724924541006,-58.493281885681895,Villa Lugano,8,2020-05-13,4
3777,8_10,-34.681525944520104,-58.4612444276503,Villa Lugano,8,2020-03-23,2
3778,8_10,-34.681525944520104,-58.4612444276503,Villa Lugano,8,2020-04-16,1
3779,8_10,-34.681525944520104,-58.4612444276503,Villa Lugano,8,2020-04-23,1
3780,8_10,-34.681525944520104,-58.4612444276503,Villa Lugano,8,2020-05-15,1
3781,8_10,-34.681525944520104,-58.4612444276503,Villa Lugano,8,2020-05-19,2
3782,8_11,-34.68757232809,-58.462177438562605,Villa Lugano,8,2020-03-25,1
